university_name,subject,duration,tuition_fees,application_fees,exams_accepted,university_type,location,country,year_of_establish,university_website,IELTS,TOEFL,PTE,GRE,GMAT,SAT
CORNELL UNIVERSITY,Masters of Professional Studies in Information S...,1 Year,USD 50712,,"IELTS , TOEFL , GRE",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,Yes,No,No
CORNELL UNIVERSITY,Master of Engineering in Mechanical Engineering,1 Year,USD 48900,,"IELTS , TOEFL , GRE",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,Yes,No,No
CORNELL UNIVERSITY,M.E. Computer Science Engineering,1 Year,USD 48900,,"IELTS , TOEFL , GRE",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,Yes,No,No
CORNELL UNIVERSITY,Master in Engineering Management,1 Year,USD 48900,,"IELTS , TOEFL , GRE",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,Yes,No,No
CORNELL UNIVERSITY,Master of Management in Hospitality (MMH),1.5 Year,USD 50712,,"IELTS , TOEFL",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,No
CORNELL UNIVERSITY,Master in Business Administration (MBA),2 Year,USD 61584,,"GMAT , IELTS , TOEFL , GRE",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,Yes,Yes,No
CORNELL UNIVERSITY,Master of Science,2 Year,USD 29500,,"IELTS , TOEFL",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,No
CORNELL UNIVERSITY,Bachelor of Electrical and Computer Engineering,3 Year,USD 50712,,"IELTS , TOEFL , SAT",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,Yes
CORNELL UNIVERSITY,Ph.D in Applied Physics,3 Year,USD 29500,,"TOEFL , GRE",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,No,Yes,No,Yes,No,No
CORNELL UNIVERSITY,Bachelor of Science (BSc) in Civil Engineering,4 Year,USD 50712,,"IELTS , TOEFL , SAT",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,Yes
CORNELL UNIVERSITY,Bachelor of Science (B.Sc) in Chemical Engineeri...,4 Year,USD 50712,,"IELTS , TOEFL , SAT",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,Yes
CORNELL UNIVERSITY,Bachelor of Science (BSc) in Environmental Engin...,4 Year,USD 50712,,"IELTS , TOEFL , GRE",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,Yes,No,No
CORNELL UNIVERSITY,Bachelor of Science in Engineering - Engineering...,4 Year,USD 50712,,"IELTS , TOEFL , SAT",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,Yes
CORNELL UNIVERSITY,Bachelor of Science in Computer Science,4 Year,USD 50712,,"SAT , IELTS , TOEFL",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,Yes
CORNELL UNIVERSITY,Bachelor in Economics,4 Year,USD 50712,,"IELTS , TOEFL , SAT",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,Yes
CORNELL UNIVERSITY,Bachelor of Science In Hotel Administration,4 Year,USD 50712,,"IELTS , TOEFL , SAT",Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,Yes,Yes,No,No,No,Yes
CORNELL UNIVERSITY,N/A,N/A,N/A,N/A,N/A,Private,"Ithaca, NY 14850, New York",USA,1865,  http://www.cornell.edu/,No,No,No,No,No,No
YALE UNIVERSITY,Master of Advanced Management,1 Year,USD 71620,,"GRE , GMAT , TOEFL , IELTS , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,Yes,Yes,No
YALE UNIVERSITY,MS in Environmental Engineering,1 Year,USD 43300,,,Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,No,No,No,No,No
YALE UNIVERSITY,Bachelor of Science in Environmental Engineering,1 Year,USD 55500,,,Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,No,No,No,No,No
YALE UNIVERSITY,Master of Engineering in Biomedical Engineering,1 Year,USD 43300,,,Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,No,No,No,No,No
YALE UNIVERSITY,MS in Chemical Engineering,1 Year,USD 43300,,,Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,No,No,No,No,No
YALE UNIVERSITY,Master of Law (LLM),1 Year,USD 53950,,TOEFL,Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,Yes,No,No,No,No
YALE UNIVERSITY,Phd in Computer Science,6 Year,USD 37600,,"GRE , TOEFL , IELTS , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,Yes,No,No
YALE UNIVERSITY,Master in Business Administration (MBA),2 Year,USD 72350,,"GMAT , GRE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,No,No,Yes,Yes,No
YALE UNIVERSITY,M.E/M.Tech in Mechanical Engineering and Materia...,2 Year,USD 39800,,"GRE , TOEFL , IELTS , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,Yes,No,No
YALE UNIVERSITY,Master of Science in Computer Science,2 Year,USD 43300,,"IELTS , TOEFL , GRE , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,Yes,No,No
YALE UNIVERSITY,B. Sc. (Statistics),4 Year,USD 49480,,"SAT , IELTS , TOEFL , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,BS in Mechanical Engineering,4 Year,USD 55500,,"TOEFL , IELTS , SAT , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,BS in Applied Physics,4 Year,USD 49480,,"SAT , TOEFL , IELTS , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,Bachelor of Arts in Architecture,4 Year,USD 55500,,"TOEFL , IELTS , PTE , SAT",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,Bachelor of Science (BSc) in Electrical Engineer...,4 Year,USD 53430,,"TOEFL , IELTS , SAT , PTE",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,Bachelor of Science (B.Sc) in Chemical Engineeri...,4 Year,USD 55500,,"PTE , SAT , IELTS , TOEFL",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,BSc in Computer Science,4 Year,USD 55500,,"TOEFL , IELTS , PTE , SAT",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,BA COMPUTER SCIENCE,4 Year,USD 49480,,"PTE , SAT , IELTS , TOEFL",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,Yes,Yes,Yes,No,No,Yes
YALE UNIVERSITY,Executive MBA,22 months,USD 102272,,"GRE , GMAT",Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,No,No,Yes,Yes,No
YALE UNIVERSITY,N/A,N/A,N/A,N/A,N/A,Private,"Yale University, New Haven, CT 06511, USA, Connecticut",USA,1701,  http://www.yale.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,M.S. Civil Engineering,1 Year,USD 55740,,,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,MS in Applied Analytics,1 Year,USD 69192,,"IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,No
COLUMBIA UNIVERSITY,Master in Biomedical Engineering,1 Year,USD 55740,,,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,M.S. in Materials Science and Engineering,1 Year,USD 55740,,,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,Master of Science in Earth Resources Engineering,1 Year,USD 55740,,,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,Doctor of Philosophy (Ph.D.) in Materials Scienc...,5 Year,USD 42280,,,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,Master of Business Administration,2 Year,USD 74400,,,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,Masters of Science in Management Science and Eng...,2 Year,USD 33444,,,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
COLUMBIA UNIVERSITY,Bachelors in Astronomy,4 Year,USD 52478,,"SAT , IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,Executive MBA,4 Year,USD 52478,,"SAT , IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,B.S. in Civil Engineering,4 Year,USD 52478,,"SAT , IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,B.S. in Chemical Engineering,4 Year,USD 52478,,"SAT , IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,B.S. in Mechanical Engineering,4 Year,USD 52478,,"IELTS , TOEFL , SAT",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,B.S. in Computer Science,4 Year,USD 54504,,"SAT , TOEFL , IELTS",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,B.S. in Electrical Engineering,4 Year,USD 52478,,"SAT , IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,Bachelor of Architecture,4 Year,USD 52478,,"SAT , IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,MD,4 Year,AUD,,"IELTS 2018 , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,No
COLUMBIA UNIVERSITY,BS in Applied Physics,4 Year,USD 52478,,"SAT , IELTS , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,Yes
COLUMBIA UNIVERSITY,M.A. in Biomedical Informatics,,AUD,,"IELTS 2018 , TOEFL",Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,Yes,Yes,No,No,No,No
COLUMBIA UNIVERSITY,N/A,N/A,N/A,N/A,N/A,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754,  http://www.columbia.edu/,No,No,No,No,No,No
UNIVERSITY OF CHICAGO,Master in Business Administration (MBA),21 Month,USD 72000,,"GMAT , GRE , IELTS , TOEFL , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,Yes,Yes,No
UNIVERSITY OF CHICAGO,Executive MBA,21 Month,USD 108000,,"GMAT , GRE , IELTS , TOEFL",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,Yes,Yes,No
UNIVERSITY OF CHICAGO,Master of Science in Health Studies for Clinical...,1 Year,USD 48780,,"IELTS , TOEFL , GRE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF CHICAGO,Master of Science in Analytics,1 Year,USD 50700,,"IELTS , TOEFL",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,No,No,No
UNIVERSITY OF CHICAGO,Master of Science (MSc) in Financial Mathematics,1 Year,USD 56304,,"GRE , IELTS",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,No,No,Yes,No,No
UNIVERSITY OF CHICAGO,M.S. in Statistics,1 Year,USD 51192,,"GRE , IELTS , TOEFL",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF CHICAGO,Master of Arts in Humanities,1 Year,USD 53600,,"IELTS , TOEFL , GRE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF CHICAGO,Master of Laws (LLM),1 Year,USD 54462,,"IELTS , TOEFL",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,No,No,No
UNIVERSITY OF CHICAGO,Master of Fine Arts in Visual Arts,2 Year,USD 60300,,"IELTS , TOEFL",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,No,No,No
UNIVERSITY OF CHICAGO,Master of Science in Computational Analysis and ...,2 Year,USD 52200,,"GRE , IELTS , TOEFL , GMAT",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,Yes,Yes,No
UNIVERSITY OF CHICAGO,MS in Computer Science,9 Month,USD 55413,,,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,No,No,No,No,No,No
UNIVERSITY OF CHICAGO,Master of Science in Physical Sciences,9 Month,USD 56304,,"GRE , IELTS , TOEFL",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF CHICAGO,BSc in Computer Science,4 Year,USD 57642,,"SAT , IELTS , TOEFL",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF CHICAGO,BA/BS in Chemistry,4 Year,USD 50997,,"SAT , IELTS , TOEFL , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,No,No,Yes
UNIVERSITY OF CHICAGO,BA in Cinema and Media Studies,4 Year,USD 57642,,"IELTS , TOEFL , SAT , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,No,No,Yes
UNIVERSITY OF CHICAGO,BA in Theater and Performance Studies,4 Year,USD 57642,,"IELTS , TOEFL , SAT , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,No,No,Yes
UNIVERSITY OF CHICAGO,B.S. in Biological Chemistry,4 Year,USD 50997,,"SAT , IELTS , TOEFL , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,No,No,Yes
UNIVERSITY OF CHICAGO,Bachelor of Arts in Music,4 Year,USD 57642,,"SAT , IELTS , TOEFL , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,No,No,Yes
UNIVERSITY OF CHICAGO,Bachelor of Arts in Biological Sciences,4 Year,USD 50997,,"SAT , IELTS , TOEFL , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,No,No,Yes
UNIVERSITY OF CHICAGO,Bachelor of Arts in Visual Arts,4 Year,USD 57642,,"TOEFL , IELTS , SAT , PTE",Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,Yes,Yes,Yes,No,No,Yes
UNIVERSITY OF CHICAGO,N/A,N/A,N/A,N/A,N/A,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890,  http://www.uchicago.edu/,No,No,No,No,No,No
UNIVERSITY OF PENNSYLVANIA,Master of Business Administration,20 Months,USD 76580,,"GMAT , GRE , TOEFL , PTE",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,No,Yes,Yes,Yes,Yes,No
UNIVERSITY OF PENNSYLVANIA,M.S.Ed. in Education Policy,1 Year,USD 68836,,"IELTS , TOEFL , GRE",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF PENNSYLVANIA,LLM,1 Year,USD 55300,,"IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,No
UNIVERSITY OF PENNSYLVANIA,M.S.Ed. in Counseling and Mental Health Services,1 Year,USD 59200,,"IELTS , TOEFL , SAT",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,M.sc in Engineering in Electrical Engineering,2 Year,USD 31450,,"GRE , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF PENNSYLVANIA,M.S.Ed. in Language and Literacy,2 Year,USD 50192,,"IELTS , TOEFL , GRE",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF PENNSYLVANIA,Master of Chemical Sciences,2 Year,USD 28510,,"GRE , TOEFL , IELTS",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF PENNSYLVANIA,Master of Science in Engineering in Computer &am...,2 Year,USD 31450,,"GRE , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF PENNSYLVANIA,Master of Dental Medicine(Endodontics),2 Year,USD 77559,,TOEFL,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,No,Yes,No,No,No,No
UNIVERSITY OF PENNSYLVANIA,M.sc in Engineering in Materials Science and Eng...,2 Year,USD 31450,,"GRE , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,Yes,No,No
UNIVERSITY OF PENNSYLVANIA,JD Program,3 Year,USD 56916,,IELTS,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,No,No,No,No,No
UNIVERSITY OF PENNSYLVANIA,BSE in Systems Science and Engineering,4 Year,USD 47416,,,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,No,No,No,No,No,No
UNIVERSITY OF PENNSYLVANIA,BSE in Bioengineering,4 Year,USD 47416,,"SAT , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,Doctor of Dental Medicine (DMD),4 Year,USD 70864,,"TOEFL , SAT",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,No,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,BSE in Mechanical Engineering and Applied Mechan...,4 Year,USD 47416,,"IELTS , TOEFL , SAT",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,Bachelor of Science in Electrical Engineering,4 Year,USD 47416,,"SAT , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,Bachelor of Science in Computer Engineering,4 Year,USD 47416,,"SAT , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,BA in Chemistry,4 Year,USD 47416,,"SAT , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,BS in Economics (Behavioral Economics),4 Year,USD 47416,,"IELTS 2019 , TOEFL , SAT",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
UNIVERSITY OF PENNSYLVANIA,Bachelor of Arts in Major Architecture,4 Year,USD 47416,,"sat , IELTS , TOEFL",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,No
UNIVERSITY OF PENNSYLVANIA,B.Sc in Economics,4 Year,USD 51464,,"IELTS , TOEFL , SAT",Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740,  http://www.upenn.edu/,Yes,Yes,No,No,No,Yes
