university_name,subject,university_type,location,country,year_of_establish,IELTS,TOEFL,PTE,GRE,GMAT,SAT,tuition_fees_usd,duration_months
HERIOT WATT UNIVERSITY,"BA (Hons) in Design for Textiles (Fashion, Inter...",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821.0,1,1,1,0,0,0,26374.22,48.0
HERIOT WATT UNIVERSITY,BSc (Hons) Actuarial Science,Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821.0,1,1,1,0,0,0,33900.42,48.0
MLA COLLEGE,MSc Sustainable Maritime Operations,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,14504.74,32.0
MLA COLLEGE,BSc (Hons) Global Sustainable Development,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,12925.48,24.0
MLA COLLEGE,BSc (Hons) Sustainable Maritime Operations,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,12925.48,18.0
MLA COLLEGE,BSc Sustainable Maritime Operations,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,10166.87,12.0
MLA COLLEGE,MBA Maritime Operations,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,11793.57,12.0
MLA COLLEGE,MSc Engineering for Marine Professionals,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,9760.2,12.0
MLA COLLEGE,MSc Advanced Oceanography for Professionals,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,9760.2,12.0
MLA COLLEGE,MSc Advanced Navigation for Professionals,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,9760.2,12.0
MLA COLLEGE,MSc Advanced Meteorology for Professionals,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,9760.2,12.0
MLA COLLEGE,MSc Advanced Hydrography for Professionals,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,9760.2,12.0
MLA COLLEGE,MSc Sustainability in Practice,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,9760.2,12.0
MLA COLLEGE,MSc Global Sustainable Development,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,14504.74,12.0
MLA COLLEGE,MBA Financial Technology (FinTech),Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012.0,0,0,0,0,0,0,11793.57,12.0
UNIVERSITY OF HUDDERSFIELD,MSc in Management,Public,"Queensgate, Huddersfield HD1 3DH, UK, London",UK,1988.0,1,0,1,0,0,0,23858.26,12.0
TECHNICAL UNIVERSITY OF MUNICH,Master in Automotive Software Engineering,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,0,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,Master's in Biomedical Computing,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,1,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,Master in Consumer Affairs,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,0,0,0,15168.21,24.0
TECHNICAL UNIVERSITY OF MUNICH,Master of Environmental Engineering,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,0,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,Informatics in Games Engineering (M.Sc.),Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,1,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,Executive MBA in Innovation and Business Creatio...,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,0,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,M.Sc in Advanced Construction and Building Techn...,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,0,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,Master of Information Systems,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,1,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,Master of Science in Power Engineering,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,1,1,0,0,0,0,16879.62,24.0
TECHNICAL UNIVERSITY OF MUNICH,Bachelor of Civil Engineering,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868.0,0,0,0,0,0,0,16879.62,36.0
HEIDELBERG UNIVERSITY,Master of Science-Medical Physics with Distincti...,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386.0,1,1,0,0,0,0,5860.98,12.0
HEIDELBERG UNIVERSITY,Master of Science-Biomedical Engineering,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386.0,1,1,0,1,0,0,5860.98,24.0
KARLSRUHE INSTITUTE OF TECHNOLOGY,Master of Science in Energy Technologies,Public,"76131 Karlsruhe, Germany, Baden-Wumlttemberg",Germany,2009.0,1,1,0,0,0,0,0.0,24.0
KARLSRUHE INSTITUTE OF TECHNOLOGY,M.Sc. in Resources Engineering,Public,"76131 Karlsruhe, Germany, Baden-Wumlttemberg",Germany,2009.0,1,1,0,0,0,0,1758.29,24.0
RWTH AACHEN UNIVERSITY,M.Sc. Redevelopment,Public,"Templergraben 55, 52062 Aachen, Germany, North Rhine-Westphalia",Germany,1870.0,1,1,0,0,0,0,21099.52,18.0
RWTH AACHEN UNIVERSITY,M.Sc. in Production Systems Engineering,Public,"Templergraben 55, 52062 Aachen, Germany, North Rhine-Westphalia",Germany,1870.0,1,1,0,0,0,0,10549.76,18.0
RWTH AACHEN UNIVERSITY,MSc in Computer Science,Public,"Templergraben 55, 52062 Aachen, Germany, North Rhine-Westphalia",Germany,1870.0,0,0,0,0,0,0,2203.73,24.0
RWTH AACHEN UNIVERSITY,MSc Biomedical Science School of Biomedical and ...,Public,"Templergraben 55, 52062 Aachen, Germany, North Rhine-Westphalia",Germany,1870.0,0,0,0,0,0,0,2227.17,24.0
RWTH AACHEN UNIVERSITY,M.Sc. in Management and Engineering in Computer ...,Public,"Templergraben 55, 52062 Aachen, Germany, North Rhine-Westphalia",Germany,1870.0,1,1,0,0,0,0,12894.15,24.0
RWTH AACHEN UNIVERSITY,Computer Aided Conception and Production in Mech...,Public,"Templergraben 55, 52062 Aachen, Germany, North Rhine-Westphalia",Germany,1870.0,1,1,0,0,0,0,10549.76,24.0
RWTH AACHEN UNIVERSITY,M.Sc. in Management and Engineering in Productio...,Public,"Templergraben 55, 52062 Aachen, Germany, North Rhine-Westphalia",Germany,1870.0,1,1,0,0,0,0,12894.15,24.0
BBW UNIVERSITY OF APPLIED SCIENCES,M.Eng in Business Engineering in Digital Transfo...,Private,"Leibnizstrabe 11-13, 10625 Berlin, Germany, Berlin",Germany,2007.0,1,1,1,0,0,0,18004.92,24.0
BBW UNIVERSITY OF APPLIED SCIENCES,M.Eng in International Technology Transfer Manag...,Private,"Leibnizstrabe 11-13, 10625 Berlin, Germany, Berlin",Germany,2007.0,1,1,1,0,0,0,18004.92,24.0
BBW UNIVERSITY OF APPLIED SCIENCES,M.Eng in Strategic Management in Logistics,Private,"Leibnizstrabe 11-13, 10625 Berlin, Germany, Berlin",Germany,2007.0,1,1,1,0,0,0,18004.92,24.0
BBW UNIVERSITY OF APPLIED SCIENCES,M.Eng in Sustainability and Smart Building Techn...,Private,"Leibnizstrabe 11-13, 10625 Berlin, Germany, Berlin",Germany,2007.0,1,1,1,0,0,0,18004.92,24.0
BBW UNIVERSITY OF APPLIED SCIENCES,B.Eng in Business Management and Engineering,Private,"Leibnizstrabe 11-13, 10625 Berlin, Germany, Berlin",Germany,2007.0,1,1,1,0,0,0,29047.01,42.0
BBW UNIVERSITY OF APPLIED SCIENCES,B.Eng Climate Technologies,Private,"Leibnizstrabe 11-13, 10625 Berlin, Germany, Berlin",Germany,2007.0,1,1,1,0,0,0,24123.78,42.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,Master of Business Administration,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,15238.54,24.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,MA in Interior Architecture/Interior Design,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,13011.37,24.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,MA in Interior Design,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,13011.37,24.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,BA Graphic Design and Visual Communication,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,10877.97,36.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,BA in Interior Architecture/Interior Design,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,10877.97,36.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,BA in Business Administration in Data Science an...,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,9823.0,36.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,BA in Business Administration in International M...,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,9823.0,36.0
BERLIN INTERNATIONAL UNIVERSITY OF APPLIED SCIENCES,BA Architecture,Private,"Heinrich Heine-Strabe 15, 10179 Berlin, Germany, Berlin",Germany,2014.0,1,1,1,0,0,0,10877.97,48.0
SRH UNIVERSITY HEIDELBERG,M.Eng in International Business and Engineering,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15121.32,18.0
SRH UNIVERSITY HEIDELBERG,M.Eng in Water Technology,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15121.32,18.0
SRH UNIVERSITY HEIDELBERG,"M.Eng in Industry 4.0: Automation, Robotics &...",Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15941.86,24.0
SRH UNIVERSITY HEIDELBERG,Master of Science in Applied Computer Science,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15121.32,24.0
SRH UNIVERSITY HEIDELBERG,M.Eng in Information Technology (Blockchain Tech...,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15121.32,24.0
SRH UNIVERSITY HEIDELBERG,M.Eng in Information Technology (Artificial Inte...,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15121.32,24.0
SRH UNIVERSITY HEIDELBERG,MSc in Applied Data Science and Analytics,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15121.32,24.0
SRH UNIVERSITY HEIDELBERG,M.Eng in Information Technology,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,14667.68,24.0
SRH UNIVERSITY HEIDELBERG,MA in international business and leadership,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,12894.15,24.0
SRH UNIVERSITY HEIDELBERG,M.Eng in Mobility and Automotive Industry,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,15941.86,24.0
SRH UNIVERSITY HEIDELBERG,BA in International Business Administration,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,11956.39,36.0
SRH UNIVERSITY HEIDELBERG,B.Eng in Electrical Engineering,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,11253.08,42.0
SRH UNIVERSITY HEIDELBERG,B.Eng in Applied Mechatronic Systems,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,11253.08,42.0
SRH UNIVERSITY HEIDELBERG,B.Eng in Business Engineering,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,11253.08,42.0
SRH UNIVERSITY HEIDELBERG,B.Eng in Mechanical Engineering,Private,"Ludwig-Guttmann-Strabe 6, 69123 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1969.0,1,1,1,0,0,0,11253.08,42.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MSC in Business Management: Management and Innov...,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,27898.25,24.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MSC in Business Management: Data Analytics and A...,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,27898.25,24.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MSC in Business Management: Digital Marketing,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,27898.25,24.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MSC in Digtial Innovation and Business Transform...,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,27898.25,24.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MA in Business and Organizational Pyschology: Hu...,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,19575.67,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MA in Business and Organizational Pyschology,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,19575.67,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MBA in Management and Innovation,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,25553.86,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MBA in HR and Change Management,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,25553.86,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MBA in Digital Marketing,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,23209.47,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MBA in Sustainable Management,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,25553.86,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MBA in Business and Organizational Pyschology,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,25553.86,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MBA in Data Analytics and AI,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,25553.86,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MBA in Digital Innovation and Business Transform...,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,25553.86,18.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MA in Data Analytics and Artificial Intelligence,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,15121.32,12.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,MA in Digital Innovation and Business Transforma...,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,15121.32,12.0
STEINBEIS UNIVERSITY OF MANAGEMENT AND INNOVATION,Master of Business Administration,Private,"Rudower Chausee 28, 12489 Berlin, Berlin",Germany,1998.0,1,1,1,0,0,0,23209.47,12.0
PSL RESEARCH UNIVERSITY,Master in Cognitive Science,Public,"60 Rue Mazarine, 75006 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,7326.22,24.0
PSL RESEARCH UNIVERSITY,Master in Nuclear Energy,Public,"60 Rue Mazarine, 75006 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,7326.22,24.0
PSL RESEARCH UNIVERSITY,Master in Energy,Public,"60 Rue Mazarine, 75006 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,4546.95,24.0
PSL RESEARCH UNIVERSITY,Master in Space Science and Technology,Public,"60 Rue Mazarine, 75006 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,4546.95,24.0
PSL RESEARCH UNIVERSITY,Master in Materials Science and Engineering,Public,"60 Rue Mazarine, 75006 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,4546.95,24.0
PSL RESEARCH UNIVERSITY,Master in Chemistry,Public,"60 Rue Mazarine, 75006 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,4546.95,24.0
INSEAD BUSINESS SCHOOL FRANCE,PhD in Management,Private,"Boulevard de Constance 77305 Fontainebleau France, Fontainebleau",France,1957.0,0,1,0,1,1,0,70331.73,60.0
INSEAD BUSINESS SCHOOL FRANCE,Master in Finance,Private,"Boulevard de Constance 77305 Fontainebleau France, Fontainebleau",France,1957.0,1,1,0,1,1,0,69231.67,18.0
INSEAD BUSINESS SCHOOL FRANCE,Global Executive MBA,Private,"Boulevard de Constance 77305 Fontainebleau France, Fontainebleau",France,1957.0,1,1,1,0,1,0,119563.95,14.0
INSEAD BUSINESS SCHOOL FRANCE,Master of Business Management (MBA),Private,"Boulevard de Constance 77305 Fontainebleau France, Fontainebleau",France,1957.0,1,1,1,1,1,0,100222.72,10.0
INSEAD BUSINESS SCHOOL FRANCE,Master of Business Administration,Private,"Boulevard de Constance 77305 Fontainebleau France, Fontainebleau",France,1957.0,0,0,0,0,0,0,104325.4,10.0
INSEAD BUSINESS SCHOOL FRANCE,Master in Management,Private,"Boulevard de Constance 77305 Fontainebleau France, Fontainebleau",France,1957.0,1,1,1,1,1,0,57437.58,16.0
ECOLE POLYTECHNIQUE,Master of Biology,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,0,0,0,0,0,7774.0,24.0
ECOLE POLYTECHNIQUE,Masters in English,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,1,0,0,0,0,24010.0,24.0
ECOLE POLYTECHNIQUE,Masters in Mathematics,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,0,0,0,0,0,7774.0,24.0
ECOLE POLYTECHNIQUE,Master of Science (MSc) in Mathematics,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Chemistry at frontiers,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Sciences for the Environmental Challenges,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Physics and applications,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Ingineering of Biomolecules,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,0,0,0,0,0,7774.0,24.0
ECOLE POLYTECHNIQUE,Master of Sciences for Geophysical Environment,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,0,0,0,0,0,7774.0,24.0
ECOLE POLYTECHNIQUE,Materials for Energy and Structural Applications,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,0,0,0,0,0,7774.0,24.0
ECOLE POLYTECHNIQUE,Joint Master High Energy Physics,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Biology,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Master of Economics,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,7033.17,24.0
ECOLE POLYTECHNIQUE,International Exchange Program,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,0,0,0,0,0,7774.0,24.0
ECOLE POLYTECHNIQUE,Master Project In Innovation Conception (PIC),Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,1,0,0,0,0,28144.42,24.0
ECOLE POLYTECHNIQUE,Computer Science,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Masters in Design and Management of Complex IT S...,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,7736.49,24.0
ECOLE POLYTECHNIQUE,Quantitative Economics and Finance,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,1,1,0,0,0,0,2664.4,24.0
ECOLE POLYTECHNIQUE,Transportation and sustainable development (Mast...,Public,"Route de Saclay, 91128 Palaiseau, France, Paris / Ill de France",France,1794.0,0,0,0,0,0,0,7774.0,24.0
HEC PARIS,Executive MBA,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,0,0,0,0,0,0,97233.62,12.0
HEC PARIS,MSc International Finance,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,1,1,0,1,1,0,39415.08,12.0
HEC PARIS,Master in Management,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,1,1,0,1,1,0,23268.08,24.0
HEC PARIS,MSc in Entrepreneurship,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,0,0,0,0,0,0,30184.04,10.0
HEC PARIS,MSc in Sustainability and Social Innovation,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,0,0,0,0,0,0,30184.04,10.0
HEC PARIS,MSc in Strategic Management,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,1,1,0,1,1,0,35107.26,10.0
HEC PARIS,MSc in Marketing,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,1,1,0,1,1,0,30184.04,10.0
HEC PARIS,MSc in Managerial and Financial Economics,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,0,0,0,0,0,0,35107.26,10.0
HEC PARIS,MSc in Accounting and Financial Management,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,1,1,0,1,1,0,35107.26,10.0
HEC PARIS,MSc in International Finance,Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,1,1,0,1,1,0,35751.96,10.0
HEC PARIS,Master of Business Administration (MBA),Private,"1 rue de la Liberation 78351 Jouy-en-Josas Cedex France, Paris",France,1881.0,1,1,1,0,0,0,84984.18,16.0
SKEMA BUSINESS SCHOOL PARIS,Msc Project and Programme Management and Busines...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,0,0,0,0,0,0,21099.52,12.0
SKEMA BUSINESS SCHOOL PARIS,Msc in Digital Marketing and Artificial Intellie...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,0,0,0,0,0,0,21099.52,12.0
SKEMA BUSINESS SCHOOL PARIS,MSC in Human Resource and Performance Management,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,0,0,0,0,0,0,21099.52,12.0
SKEMA BUSINESS SCHOOL PARIS,MSc in Strategic Management and Consulting,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,0,0,0,0,0,51576.6,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in Global Supply Chain Management and Procur...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,51576.6,24.0
SKEMA BUSINESS SCHOOL PARIS,MSc in Digital Marketing and Artificial intellig...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,MSc in Sustainable Finance and Fintech,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in Product Management and Ux Design,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,51576.6,24.0
SKEMA BUSINESS SCHOOL PARIS,"Msc in Sport, Event and Hospitality Management",Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,0,0,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in Business Consulting and Decision intellig...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,"MSc in Entrepreneurship,Technology and Startup M...",Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,0,0,0,0,0,55093.19,24.0
